date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:05	141710/141710	---M--	200	added ('OK')	text/css	etag:%222298e-5df89f0dbbf00%22	https://salero.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:05	8721/8721	---M--	200	added ('OK')	text/css	etag:%222211-58eb3b0706780%22	https://salero.dexignzone.com/xhtml/icons/avasta/css/style.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/avasta/css/style.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:05	89729/89729	---M--	200	added ('OK')	text/css	etag:%2215e81-596c714d95900%22	https://salero.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:05	20439/20439	---M--	200	added ('OK')	text/css	etag:%224fd7-5ae95c7437400%22	https://salero.dexignzone.com/xhtml/icons/flaticon/flaticon.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/flaticon/flaticon.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:06	5591/5591	---M--	200	added ('OK')	text/css	etag:%2215d7-5bc339e7e8900%22	https://salero.dexignzone.com/xhtml/icons/flaticon_1/flaticon_1.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/flaticon_1/flaticon_1.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:06	106765/106765	---M--	200	added ('OK')	text/css	etag:%221a10d-5b78d79d7a280%22	https://salero.dexignzone.com/xhtml/icons/icomoon/icomoon.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/icomoon/icomoon.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:07	63666/63666	---M--	200	added ('OK')	text/css	etag:%22f8b2-1c606cdb4eb00%22	https://salero.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:07	57997/57997	---M--	200	added ('OK')	text/css	etag:%22e28d-58de47759ff80%22	https://salero.dexignzone.com/xhtml/vendor/animate/animate.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/animate/animate.min.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:07	28765/28765	---M--	200	added ('OK')	text/css	etag:%22705d-58de47759ff80%22	https://salero.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
17:48:07	2714/2714	---M--	200	added ('OK')	text/css	etag:%22a9a-58de477788400%22	https://salero.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/Users/Xeven/Downloads/Salero%20Admin%20Template/salero.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://salero.dexignzone.com/xhtml/css/style.css)
